StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,Othersbelief_DO
27/7/25 23:10,27/7/25 23:13,IP Address,24.92.36.242,100,178,TRUE,27/7/25 23:13,R_3JqqIKzP5EQtfl3,,,,,42.9968,-78.1888,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5cd6c1197b871a0001b13589,64,Female,Yes,Yes,Married,"$1,000–$1,666/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,9,2000,3000,3000,2000,Moderately confident,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,2,0,0,8,Thailand,5cd6c1197b871a0001b13589,others_average |similar_average |poor_focused 
27/7/25 23:36,27/7/25 23:39,IP Address,174.240.18.178,100,165,TRUE,27/7/25 23:39,R_6HYWPJ5JzOsZvOL,,,,,33.508,-112.0995,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",662bbc5c823afb7c3a3a1629,47,Female,Yes,Yes,Single,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,1,5,6000,8000,8000,5000,Slightly confident,3,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Thailand,662bbc5c823afb7c3a3a1629,others_average |poor_focused |similar_average 
27/7/25 23:31,27/7/25 23:39,IP Address,172.56.89.67,100,462,TRUE,27/7/25 23:39,R_7U623e4BQowIW7L,,,,,29.4553,-98.5677,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e2ffb147672de590836d96d,46,Male,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,Hispanic/Latinx,Lean Democrat,3,3,7000,10000,8500,5000,Slightly confident,10 - Completely supportive,6,10 - Completely supportive,8,1,0,1,Thailand,5e2ffb147672de590836d96d,similar_average |poor_focused |others_average 
27/7/25 23:34,27/7/25 23:39,IP Address,24.20.65.36,100,309,TRUE,27/7/25 23:39,R_7njHmEVZ33ZA8lQ,,,,,45.21,-123.2003,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66cbc2627559d53c0e3e4ac4,34,Female,Yes,Yes,Single,Prefer not to say,Completed undergraduate,White/Caucasian,Independent,6,5,5000,6000,7000,5000,Not at all confident,9,7,8,1,1,1,7,Thailand,66cbc2627559d53c0e3e4ac4,others_average |similar_average |poor_focused 
27/7/25 23:33,27/7/25 23:39,IP Address,216.77.98.39,100,371,TRUE,27/7/25 23:39,R_5QluRReOLXWMMq5,,,,,29.6467,-82.3284,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d69678bf4d251001c0f81f3,45,Female,Yes,Yes,Divorced,"$4,167–$4,999/month",Some undergraduate,White/Caucasian,Lean Democrat,1,5,7000,8000,7500,6000,Slightly confident,10 - Completely supportive,5,10 - Completely supportive,5,1,2,2,Thailand,5d69678bf4d251001c0f81f3,similar_average |others_average |poor_focused 
27/7/25 23:33,27/7/25 23:39,IP Address,67.167.87.196,100,363,TRUE,27/7/25 23:39,R_31E7XBUq3R0U8tb,,,,,42.3667,-88.0925,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",676749381fe84453ec46e9b8,49,Male,Yes,Yes,Divorced,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Democrat,4,7,15000,12000,15000,12000,Moderately confident,10 - Completely supportive,4,9,2,0,0,8,Thailand,676749381fe84453ec46e9b8,others_average |similar_average |poor_focused 
27/7/25 23:34,27/7/25 23:39,IP Address,76.221.209.152,100,296,TRUE,27/7/25 23:39,R_1GCjW3vNgWL7z9m,,,,,42.2967,-85.2066,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d617ba9364f9a0019f1dac3,39,Non-binary / third gender,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,Asian,Strong Democrat,1,1,4000,8000,5000,6000,Not at all confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2,1,2,5,Thailand,5d617ba9364f9a0019f1dac3,others_average |poor_focused |similar_average 
27/7/25 23:36,27/7/25 23:39,IP Address,73.180.151.132,100,180,TRUE,27/7/25 23:39,R_7m3cqJwirRYNqfL,,,,,38.6075,-76.6046,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6007f29a26fab40ad07458c6,37,Male,Yes,Yes,Prefer not to say,"$12,500/month or more",Completed graduate (Master’s or PhD),"White/Caucasian,Asian",Independent,3,6,3000,2500,5000,3000,Not at all confident,10 - Completely supportive,6,10 - Completely supportive,5,0,0,5,Thailand,6007f29a26fab40ad07458c6,similar_average |poor_focused |others_average 
27/7/25 23:36,27/7/25 23:39,IP Address,98.127.96.99,100,190,TRUE,27/7/25 23:39,R_6E5BmwI7xsSaDCb,,,,,39.0809,-108.4925,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e667f3bc3f30a4050fc8f2f,60,Male,Yes,Yes,Married,"$1,000–$1,666/month",Completed undergraduate,White/Caucasian,Independent,2,5,4000,8000,5000,6000,Moderately confident,0 - Not at all supportive,3,3,0,0,0,10,Thailand,5e667f3bc3f30a4050fc8f2f,others_average |similar_average |poor_focused 
27/7/25 23:36,27/7/25 23:39,IP Address,24.22.11.8,100,192,TRUE,27/7/25 23:39,R_3qt69is4rrabSkt,,,,,44.9635,-123.08,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c7560f14f23e50016135028,73,Female,Yes,Yes,Single,"$1,000–$1,666/month",Completed undergraduate,White/Caucasian,Strong Republican,1,5,5000,10000,8000,5000,Slightly confident,0 - Not at all supportive,5,5,0,0,0,10,Thailand,5c7560f14f23e50016135028,others_average |poor_focused |similar_average 
27/7/25 23:36,27/7/25 23:39,IP Address,98.26.131.170,100,162,TRUE,27/7/25 23:39,R_3V45dVlLmeGsCNF,,,,,36.1219,-79.7777,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",59d1e366faf42e00012b6c1c,58,Female,Yes,Yes,Divorced,"$1,000–$1,666/month",High school graduate or GED equivalent,"White/Caucasian,Black/African",Independent,2,5,1500,2000,1700,1500,Not at all confident,5,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Thailand,59d1e366faf42e00012b6c1c,similar_average |poor_focused |others_average 
27/7/25 23:34,27/7/25 23:39,IP Address,47.156.26.82,100,298,TRUE,27/7/25 23:39,R_3H6ozusRNVgvumH,,,,,33.6598,-117.3485,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66f5d2424e2c1948e2b8f020,79,Male,Yes,Yes,Married,"$5,834–$6,666/month",Some undergraduate,White/Caucasian,Strong Democrat,4,7,8000,8000,9000,6000,Moderately confident,9,7,10 - Completely supportive,5,5,0,0,Thailand,66f5d2424e2c1948e2b8f020,similar_average |others_average |poor_focused 
27/7/25 23:37,27/7/25 23:39,IP Address,71.206.68.88,100,133,TRUE,27/7/25 23:39,R_7HueoZmim3MRPC6,,,,,26.7457,-80.0722,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5aedb8ce49bb4c0001079640,29,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),"White/Caucasian,Asian",Lean Republican,2,9,18000,12000,12000,12000,Slightly confident,0 - Not at all supportive,0 - Not at all supportive,1,2,3,3,2,Thailand,5aedb8ce49bb4c0001079640,poor_focused |similar_average |others_average 
27/7/25 23:30,27/7/25 23:40,IP Address,47.205.31.240,100,597,TRUE,27/7/25 23:40,R_7US1y5TYCwofAD7,,,,,28.0206,-82.4574,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65a2ed2dd066aa3cf8568a21,64,Female,Yes,Yes,Cohabiting,"$4,167–$4,999/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,2,3,10000,20000,15000,5000,Not at all confident,10 - Completely supportive,4,8,10,0,0,0,Thailand,65a2ed2dd066aa3cf8568a21,similar_average |others_average |poor_focused 
27/7/25 23:38,27/7/25 23:40,IP Address,68.111.118.50,100,110,TRUE,27/7/25 23:40,R_52K44u79OXUXZ9Z,,,,,36.0961,-94.1708,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6466a1d27b0712d8d7810610,59,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Republican,2,8,7000,8000,15000,5000,Slightly confident,1,0 - Not at all supportive,3,10,0,0,0,Thailand,6466a1d27b0712d8d7810610,similar_average |poor_focused |others_average 
27/7/25 23:34,27/7/25 23:40,IP Address,50.48.176.187,100,359,TRUE,27/7/25 23:40,R_70nPNBlizp1PqRv,,,,,43.0401,-77.6617,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",670d2af9c00f086b201e9f70,65,Female,Yes,Yes,Married,"$2,500–$3,333/month",Other,White/Caucasian,Independent,3,8,3000,45000,4500,45000,Moderately confident,8,5,8,7,0,0,3,Thailand,670d2af9c00f086b201e9f70,similar_average |poor_focused |others_average 
27/7/25 23:31,27/7/25 23:40,IP Address,71.104.68.234,100,514,TRUE,27/7/25 23:40,R_5Ck3HbPuIvr9BYs,,,,,40.8949,-74.011,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67aa4c3d54c8e17bcc8a7975,28,Female,Yes,Yes,Married,Prefer not to say,Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,3,7,15000,10000,15000,5000,Slightly confident,2,0 - Not at all supportive,1,0,0,0,10,Thailand,67aa4c3d54c8e17bcc8a7975,others_average |poor_focused |similar_average 
27/7/25 23:37,27/7/25 23:40,IP Address,216.126.212.173,100,140,TRUE,27/7/25 23:40,R_1lSLfZnBO3rqkfs,,,,,44.9427,-93.2871,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",614f39b82ccdbdd51c76cc50,54,Male,Yes,Yes,Single,"$1,667–$2,499/month",Some undergraduate,White/Caucasian,Independent,2,3,5000,7000,5000,5000,Very confident,6,7,10 - Completely supportive,0,0,0,10,Thailand,614f39b82ccdbdd51c76cc50,poor_focused |similar_average |others_average 
27/7/25 23:35,27/7/25 23:40,IP Address,67.44.16.13,100,260,TRUE,27/7/25 23:40,R_65Mwko0xtsOaL4l,,,,,32.382,-94.8687,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",649eda88e98695fa1194e9e8,68,Female,Yes,Yes,Married,"$5,834–$6,666/month",Some undergraduate,White/Caucasian,Strong Republican,2,8,7000,8000,10000,4000,Slightly confident,10 - Completely supportive,5,6,2,3,2,3,Thailand,649eda88e98695fa1194e9e8,similar_average |poor_focused |others_average 
27/7/25 23:35,27/7/25 23:40,IP Address,86.109.84.113,100,309,TRUE,27/7/25 23:40,R_1jDERiXaFpn6X1K,,,,,35.2945,-78.0283,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67c451890eb65148aa1758ea,57,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,5,7,100000,50000,100000,40000,Very confident,8,8,8,1.5,1.5,5,2,Thailand,67c451890eb65148aa1758ea,poor_focused |similar_average |others_average 
27/7/25 23:31,27/7/25 23:40,IP Address,76.37.206.126,100,554,TRUE,27/7/25 23:40,R_6y0YkA7D0kIHvbh,,,,,44.841,-69.2721,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67532e21a94feda2ea36f099,61,Female,Yes,Yes,Divorced,"$6,667–$7,499/month",Completed undergraduate,White/Caucasian,Independent,1,8,8700,8500,8500,5000,Not at all confident,10 - Completely supportive,3,7,7,0,0,3,Thailand,67532e21a94feda2ea36f099,poor_focused |others_average |similar_average 
27/7/25 23:37,27/7/25 23:40,IP Address,68.42.22.254,100,183,TRUE,27/7/25 23:40,R_3VKm3AdsYCndSnu,,,,,35.0278,-85.1461,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65e375588229327640a29ad9,41,Female,Yes,Yes,Single,"$3,334–$4,166/month",Completed undergraduate,Black/African,Independent,7,8,7777,20000,10000,5000,Slightly confident,8,4,10 - Completely supportive,2,0,2,6,Thailand,65e375588229327640a29ad9,similar_average |poor_focused |others_average 
27/7/25 23:37,27/7/25 23:40,IP Address,68.204.132.241,100,174,TRUE,27/7/25 23:40,R_7Wto89fvGPmrKrD,,,,,29.0039,-82.1887,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66eb1a41306925cf993d6490,37,Male,Yes,Yes,Single,"$2,500–$3,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Independent,1,0 - Not at all satisfied,30000,60000,60000,48000,Moderately confident,0 - Not at all supportive,0 - Not at all supportive,0 - Not at all supportive,1,1,1,7,Thailand,66eb1a41306925cf993d6490,poor_focused |similar_average |others_average 
27/7/25 23:36,27/7/25 23:40,IP Address,72.28.202.250,100,263,TRUE,27/7/25 23:40,R_6gBFauQ0OP3E91R,,,,,39.5995,-78.8461,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5dd33b9159b1b033ec2cf634,43,Male,Yes,Yes,Married,"$4,167–$4,999/month",Some undergraduate,White/Caucasian,Lean Democrat,3,8,7000,8000,15000,5000,Slightly confident,10 - Completely supportive,3,8,3,2,0,5,Thailand,5dd33b9159b1b033ec2cf634,similar_average |others_average |poor_focused 
27/7/25 23:34,27/7/25 23:40,IP Address,47.146.2.169,100,331,TRUE,27/7/25 23:40,R_3uyrBlwGxgwRbY8,,,,,34.1649,-119.172,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",678f0bb28ec3307e4f1afb78,55,Male,Yes,Yes,Single,"$5,000–$5,833/month",Completed undergraduate,White/Caucasian,Independent,3,6,6350,5500,6900,4250,Very confident,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,1,2,1,6,Thailand,678f0bb28ec3307e4f1afb78,poor_focused |others_average |similar_average 
27/7/25 23:31,27/7/25 23:40,IP Address,89.38.228.186,100,523,TRUE,27/7/25 23:40,R_5dnNbteUL9C41Vu,,,,,19.5464,-155.9319,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67f015260f679212b3c34caa,48,Female,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,White/Caucasian,Strong Republican,5,8,15000,15000,16000,6000,Very confident,6,3,9,3,2,3,2,Thailand,67f015260f679212b3c34caa,similar_average |poor_focused |others_average 
27/7/25 23:31,27/7/25 23:40,IP Address,47.20.1.32,100,562,TRUE,27/7/25 23:40,R_6CjnsLhjqyqUA8j,,,,,40.9163,-73.7898,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6789c87c592bb3021078ff42,30,Male,Yes,Yes,Single,"$4,167–$4,999/month",Some undergraduate,White/Caucasian,Strong Republican,4,7,5000,4000,4500,3500,Moderately confident,6,3,2,2.5,2.5,2.5,2.5,Thailand,6789c87c592bb3021078ff42,poor_focused |similar_average |others_average 
27/7/25 23:37,27/7/25 23:40,IP Address,65.128.64.183,100,160,TRUE,27/7/25 23:40,R_1VQ6TXmi2rXQBSy,,,,,44.9402,-93.2188,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65031f68de6e940396216f8a,57,Female,Yes,Yes,Married,"$4,167–$4,999/month",Some graduate,White/Caucasian,Lean Republican,2,5,7500,5000,9000,4000,Slightly confident,6,0 - Not at all supportive,3,0,0,0,10,Thailand,65031f68de6e940396216f8a,others_average |similar_average |poor_focused 
