StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbelief_DO
30/7/25 0:13,30/7/25 0:21,IP Address,107.221.72.114,100,430,TRUE,30/7/25 0:21,R_12WcumJy1s1hhFn,,,,,33.9339,-117.8854,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667f8a768415858efef4a729,49,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Democrat,3,4,13500,18000,17000,10000,Moderately confident,4,10 - Completely supportive,3,7,4,5,0,1,Thailand,667f8a768415858efef4a729,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 1:18,30/7/25 1:24,IP Address,212.32.110.133,100,396,TRUE,30/7/25 1:24,R_1h9AVa6UX255538,,,,,37.751,-97.822,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67266c0ecff4ab3acc3b5a54,26,Female,Yes,Yes,Single,"$3,334–$4,166/month",Completed undergraduate,White/Caucasian,Strong Republican,1,10 - Completely satisfied,10000,7000,10000,7000,Extremely confident,10 - Completely satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,4,2,2,2,Thailand,67266c0ecff4ab3acc3b5a54,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
30/7/25 1:16,30/7/25 1:25,IP Address,38.82.26.245,100,521,TRUE,30/7/25 1:25,R_7Pk8TH3oXysdYXG,,,,,31.8685,-89.5559,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f613bd011a0d70b831ad999,54,Female,Yes,Yes,Divorced,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Lean Republican,2,8,5000,15000,10000,5000,Slightly confident,8,4,7,3,5,2,1,2,Thailand,5f613bd011a0d70b831ad999,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
30/7/25 1:17,30/7/25 1:25,IP Address,67.243.77.147,100,457,TRUE,30/7/25 1:25,R_1ExMQlyXeSR0ecN,,,,,41.534,-74.0492,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",674c867b3e98a96de2cd9b53,72,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Lean Democrat,3,10 - Completely satisfied,16000,10000,15000,5000,Moderately confident,10 - Completely satisfied,10 - Completely supportive,3,5,10,0,0,0,Thailand,674c867b3e98a96de2cd9b53,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
30/7/25 1:19,30/7/25 1:25,IP Address,68.205.19.79,100,323,TRUE,30/7/25 1:25,R_1jx8DAfAqGZDle1,,,,,28.0608,-80.6722,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c2789fc1694480001e4c4e3,41,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,"White/Caucasian,Other",Independent,2,4,7000,7000,7000,5000,Not at all confident,4,10 - Completely supportive,5,9,0,0,0,10,Thailand,5c2789fc1694480001e4c4e3,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
30/7/25 1:21,30/7/25 1:25,IP Address,72.218.179.246,100,197,TRUE,30/7/25 1:25,R_7wcMCoUcwYPlGcU,,,,,37.045,-76.4067,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6109b252880d6d711a5645b4,24,Male,Yes,Yes,Single,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),Asian,Independent,4,3,16666.67,50000,10000,6000,Not at all confident,3,10 - Completely supportive,6,10 - Completely supportive,0,0,0,10,Thailand,6109b252880d6d711a5645b4,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
30/7/25 1:20,30/7/25 1:25,IP Address,50.224.96.214,100,305,TRUE,30/7/25 1:25,R_5i5nsoxAj99oHip,,,,,45.08,-93.0227,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66f3112a95dd87cfc72a7d31,62,Female,Yes,Yes,Married,"$6,667–$7,499/month",Completed undergraduate,White/Caucasian,Lean Republican,5,6,7000,4000,7000,2000,Moderately confident,7,7,3,4,0,0,0,10,Thailand,66f3112a95dd87cfc72a7d31,13592.22,8832.47,Normcorrection-control_a,others_average |poor_focused |similar_average 
30/7/25 1:17,30/7/25 1:25,IP Address,172.58.165.31,100,447,TRUE,30/7/25 1:25,R_12F1J01GgaoPoTj,,,,,41.8835,-87.6305,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65fcbef9c049f244c19faea4,66,Female,Yes,Yes,Divorced,"$3,334–$4,166/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,2,6,5700,7200,6000,4500,Slightly confident,6,9,8,9,4,3,1,2,Thailand,65fcbef9c049f244c19faea4,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 1:21,30/7/25 1:25,IP Address,37.218.215.228,100,220,TRUE,30/7/25 1:25,R_7qrzQMFfKi05RcZ,,,,,40.6601,-74.2098,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d46e7d5fb2bbc634ae33a5,24,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,3,8,17000,10000,15000,5000,Moderately confident,8,4,4,6,4,3,2,1,Thailand,67d46e7d5fb2bbc634ae33a5,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 1:15,30/7/25 1:25,IP Address,174.173.202.236,100,569,TRUE,30/7/25 1:25,R_3h6BRBWleiunmSZ,,,,,39.9943,-75.1181,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63a77363dd6fabebef211019,60,Female,Yes,Yes,Single,Prefer not to say,Completed undergraduate,Black/African,Lean Democrat,2,8,3000,3000,3000,4500,Slightly confident,8,9,10 - Completely supportive,10 - Completely supportive,4,2,2,2,Thailand,63a77363dd6fabebef211019,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
30/7/25 1:20,30/7/25 1:25,IP Address,198.11.36.69,100,308,TRUE,30/7/25 1:25,R_3cBGGf1ofNGPiQ6,,,,,37.751,-97.822,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d04642f55260fc0c75fda1,49,Male,Yes,Yes,Married,"$3,334–$4,166/month",Completed undergraduate,Black/African,Lean Republican,6,9,60000,70000,50000,50000,Moderately confident,9,9,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,67d04642f55260fc0c75fda1,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 1:19,30/7/25 1:25,IP Address,76.33.124.89,100,341,TRUE,30/7/25 1:25,R_6aRZasLepRu3GZI,,,,,34.0672,-118.3016,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62fea0509e7df658ed2554d2,34,Male,Yes,Yes,Single,"$5,834–$6,666/month",Some undergraduate,White/Caucasian,Lean Democrat,7,3,10000,10000,8000,5000,Slightly confident,3,10 - Completely supportive,4,10 - Completely supportive,2,0,2,6,Thailand,62fea0509e7df658ed2554d2,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 1:22,30/7/25 1:25,IP Address,71.112.195.247,100,187,TRUE,30/7/25 1:25,R_1qJNvbtcILmpCat,,,,,40.4268,-79.8935,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5fc521555cd05b000cfe0998,35,Female,Yes,Yes,Cohabiting,"$3,334–$4,166/month",Completed graduate (Master’s or PhD),White/Caucasian,Independent,2,6,5000,8000,6000,4000,Slightly confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,5fc521555cd05b000cfe0998,13592.22,8832.47,Normcorrection-average,poor_focused |similar_average |others_average 
30/7/25 1:22,30/7/25 1:25,IP Address,172.72.80.215,100,188,TRUE,30/7/25 1:25,R_1l0FvKMLkoRmLwb,,,,,35.5039,-80.6338,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",662fecef2a008847dc4f0d9b,57,Female,Yes,Yes,Married,"$2,500–$3,333/month",Some undergraduate,White/Caucasian,Lean Republican,4,8,5000,6000,6000,4000,Moderately confident,7,10 - Completely supportive,0 - Not at all supportive,7,0,0,0,10,Thailand,662fecef2a008847dc4f0d9b,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 1:16,30/7/25 1:25,IP Address,172.56.71.172,100,522,TRUE,30/7/25 1:25,R_7E05TU3HiIVrjsp,,,,,33.7485,-84.3871,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",677ef42cdcee10c2f02a1441,40,Male,Yes,Yes,Married,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),Black/African,Lean Republican,6,2,100000,90000,100000,70000,Not at all confident,2,5,9,6,3,1,1,5,Thailand,677ef42cdcee10c2f02a1441,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 1:19,30/7/25 1:25,IP Address,174.197.15.242,100,346,TRUE,30/7/25 1:25,R_7drSp2xAOQkNmaa,,,,,29.4963,-98.4004,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5b8c7161284d9b00019dee13,27,Female,Yes,Yes,Single,"$1,667–$2,499/month",High school graduate or GED equivalent,White/Caucasian,Independent,2,4,5000,6000,6000,4500,Not at all confident,4,9,9,9,0,0,0,10,Thailand,5b8c7161284d9b00019dee13,13592.22,8832.47,Normcorrection-control_a,others_average |poor_focused |similar_average 
30/7/25 1:21,30/7/25 1:25,IP Address,71.238.73.26,100,225,TRUE,30/7/25 1:25,R_14zFL6GT6DIEAdX,,,,,45.6652,-122.5215,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65fa95fafeda35caf378b6f9,22,Male,Yes,Yes,Single,"$5,834–$6,666/month",Completed undergraduate,White/Caucasian,Strong Democrat,4,2,16667,12000,16667,10000,Not at all confident,2,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,65fa95fafeda35caf378b6f9,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 1:20,30/7/25 1:25,IP Address,68.51.168.254,100,300,TRUE,30/7/25 1:25,R_7kAqbI9zCTI6w2R,,,,,42.3673,-83.1329,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",664e0c54887a2173c01f7f5a,58,Female,Yes,Yes,Divorced,"$5,834–$6,666/month",Some undergraduate,Black/African,Strong Democrat,3,7,100000,70000,100000,35000,Moderately confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,2,2,1,Thailand,664e0c54887a2173c01f7f5a,13592.22,8832.47,Normcorrection-control_p,others_average |poor_focused |similar_average 
30/7/25 1:22,30/7/25 1:25,IP Address,12.75.226.77,100,207,TRUE,30/7/25 1:25,R_6R7PHM4id7O6K8z,,,,,38.2524,-85.7666,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6400d8e645e80091a53f9b21,26,Male,Yes,Yes,Cohabiting,"$5,834–$6,666/month",Completed undergraduate,White/Caucasian,Lean Democrat,2,10 - Completely satisfied,8000,6000,6000,6000,Very confident,7,9,7,8,3,2,1,4,Thailand,6400d8e645e80091a53f9b21,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
30/7/25 1:20,30/7/25 1:25,IP Address,50.150.11.50,100,274,TRUE,30/7/25 1:25,R_6I3ILmPpxwihI6a,,,,,42.3939,-71.2174,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60ff1981688229d1e3eb43e9,60,Female,Yes,Yes,Cohabiting,"$7,500–$8,333/month",Completed undergraduate,White/Caucasian,Lean Republican,2,5,15000,10000,15000,6000,Slightly confident,5,0 - Not at all supportive,0 - Not at all supportive,2,0,0,0,10,Thailand,60ff1981688229d1e3eb43e9,13592.22,8832.47,Normcorrection-lowincome,poor_focused |similar_average |others_average 
30/7/25 1:20,30/7/25 1:25,IP Address,99.177.206.138,100,317,TRUE,30/7/25 1:25,R_6mef40Hip32QfVA,,,,,25.992,-80.2702,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ce753de5434fd001b47e9fc,29,Male,Yes,Yes,Single,Prefer not to say,Some undergraduate,Black/African,No political affiliation,6,3,5000,3000,7000,5000,Slightly confident,3,7,8,Don't know/prefer not to answer,6,1,2,1,Thailand,5ce753de5434fd001b47e9fc,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 1:19,30/7/25 1:25,IP Address,68.53.241.179,100,374,TRUE,30/7/25 1:25,R_1irsipqNLhQ7EqM,,,,,34.8712,-85.2908,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67456b8ca7f25ce61e1d6ecd,45,Male,Yes,Yes,Married,"$3,334–$4,166/month",Completed undergraduate,White/Caucasian,Independent,3,8,2500,6500,5000,5000,Not at all confident,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,8,2,0,0,Thailand,67456b8ca7f25ce61e1d6ecd,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:23,30/7/25 1:25,IP Address,172.59.12.20,100,146,TRUE,30/7/25 1:25,R_5k7qoyyvFWgJ81r,,,,,41.3186,-72.9302,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65e32297c34ae3a8c3e3b1c2,43,Female,Yes,Yes,Married,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Independent,4,6,8000,10000,7000,4000,Not at all confident,6,8,2,6,7,0,1,2,Thailand,65e32297c34ae3a8c3e3b1c2,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 1:15,30/7/25 1:25,IP Address,73.214.166.130,100,600,TRUE,30/7/25 1:25,R_6SFfc4cvFvXMmlj,,,,,40.3469,-79.8689,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",61287939bc5a971fc15333e4,39,Male,Yes,Yes,Separated,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Strong Republican,3,9,10000,5000,10000,10000,Very confident,6,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,4,2,2,2,Thailand,61287939bc5a971fc15333e4,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 1:18,30/7/25 1:25,IP Address,89.43.140.209,100,467,TRUE,30/7/25 1:26,R_1Cfv6jIQszNhaya,,,,,34.152,-85.6788,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ed7fdb02aa7d23732a6531,26,Female,Yes,Yes,Single,"$1,667–$2,499/month",Completed graduate (Master’s or PhD),Black/African,Lean Republican,1,6,1200,1000,1000,1000,Very confident,6,10 - Completely supportive,6,10 - Completely supportive,3,2,2,3,Thailand,67ed7fdb02aa7d23732a6531,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 1:12,30/7/25 1:26,IP Address,86.109.87.28,100,833,TRUE,30/7/25 1:26,R_3D5yGoAb1sva5lO,,,,,34.9564,-81.9868,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e1dc9c35b6facf1079fb30,34,Male,Yes,Yes,Prefer not to say,"$8,334–$12,499/month",Completed undergraduate,Hispanic/Latinx,Strong Republican,5,8,25000,20000,15000,8000,Very confident,7,9,6,10 - Completely supportive,4,0,0,6,Thailand,67e1dc9c35b6facf1079fb30,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
